dataset,cell_id,condition,cycle,Tem,C_rate,D_rate,Capacity,Var,Ske,Max,Min,Mean,Kur,capacity_norm
3,CY25-05_1-#1,CY25-05_1,137,25,0.5,1.0,2316.462646484375,3.223513258365213e-05,0.7029023860672444,4.194005489349365,4.172740459442139,4.179932747857046,-0.5488210406344516,0.92658505859375
3,CY25-05_1-#1,CY25-05_1,138,25,0.5,1.0,2317.13818359375,3.15966811720044e-05,0.7040739299978069,4.193808555603027,4.173133850097656,4.180072897571629,-0.5551855238911876,0.9268552734375
3,CY25-05_1-#1,CY25-05_1,139,25,0.5,1.0,2315.300048828125,3.225694047844157e-05,0.7137986650104521,4.194084167480469,4.172858238220215,4.1799313981654285,-0.5220856808286651,0.92612001953125
3,CY25-05_1-#1,CY25-05_1,140,25,0.5,1.0,2313.593505859375,3.293642645875496e-05,0.6903727126638968,4.1936116218566895,4.172346591949463,4.179589651398739,-0.5763857343458705,0.92543740234375
3,CY25-05_1-#1,CY25-05_1,141,25,0.5,1.0,2313.25927734375,3.3088760934038e-05,0.6969315648314344,4.1937689781188965,4.1723856925964355,4.179611028251001,-0.5563614604438425,0.9253037109375
3,CY25-05_1-#1,CY25-05_1,142,25,0.5,1.0,2313.61669921875,3.249542262024614e-05,0.7167931635918969,4.194044589996338,4.172543525695801,4.179827932584083,-0.5151210953165375,0.9254466796875
3,CY25-05_1-#1,CY25-05_1,143,25,0.5,1.0,2311.69873046875,3.2759306397713295e-05,0.7083004480076371,4.194005489349365,4.172700881958008,4.17988600165157,-0.5467411905120478,0.9246794921875
3,CY25-05_1-#1,CY25-05_1,144,25,0.5,1.0,2310.313232421875,3.3768124617878556e-05,0.6996957136352259,4.193887233734131,4.1722283363342285,4.179575645317466,-0.5443606234682781,0.92412529296875
3,CY25-05_1-#1,CY25-05_1,145,25,0.5,1.0,2309.43701171875,3.349191204066367e-05,0.6954267953563444,4.193690299987793,4.1722283363342285,4.17960234011634,-0.5582079058175404,0.9237748046875
3,CY25-05_1-#1,CY25-05_1,146,25,0.5,1.0,2308.672119140625,3.351689140447441e-05,0.7055986294487937,4.193808555603027,4.172425270080566,4.179600368111821,-0.5554528399030838,0.92346884765625
3,CY25-05_1-#1,CY25-05_1,147,25,0.5,1.0,2307.578857421875,3.411161300269814e-05,0.6883976439624545,4.193690299987793,4.171952724456787,4.1793547242374744,-0.5723934016930126,0.92303154296875
3,CY25-05_1-#1,CY25-05_1,148,25,0.5,1.0,2306.675537109375,3.429006411083053e-05,0.6926736287289446,4.193532943725586,4.171794891357422,4.179228596768136,-0.5757460183095819,0.92267021484375
3,CY25-05_1-#1,CY25-05_1,149,25,0.5,1.0,2306.001708984375,3.4132493159470256e-05,0.7067784901086692,4.193690299987793,4.17199182510376,4.179296695579917,-0.5504874167760598,0.92240068359375
3,CY25-05_1-#1,CY25-05_1,151,25,0.5,1.0,2304.250732421875,3.458446853369384e-05,0.6893922982687434,4.193729877471924,4.1720709800720215,4.179333395877127,-0.5976982295979738,0.92170029296875
3,CY25-05_1-#1,CY25-05_1,152,25,0.5,1.0,2302.697265625,3.5152618412583733e-05,0.6904522386815326,4.193808555603027,4.171440601348877,4.179113113274009,-0.5531395260733882,0.92107890625
3,CY25-05_1-#1,CY25-05_1,153,25,0.5,1.0,2301.573974609375,3.511587032473965e-05,0.7080166881858584,4.193690299987793,4.171558856964111,4.179024987301584,-0.5431069256065908,0.92062958984375
3,CY25-05_1-#1,CY25-05_1,154,25,0.5,1.0,2300.5986328125,3.524984786527205e-05,0.6825623283995802,4.193454265594482,4.171401500701904,4.178979598869712,-0.5939726257519866,0.920239453125
3,CY25-05_1-#1,CY25-05_1,155,25,0.5,1.0,2299.82373046875,3.512141976546529e-05,0.6946538949147983,4.193572044372559,4.171401500701904,4.179076404894813,-0.567407770149102,0.9199294921875
3,CY25-05_1-#1,CY25-05_1,156,25,0.5,1.0,2298.6630859375,3.576464784302095e-05,0.6947753135843829,4.19365119934082,4.171243667602539,4.178887480396336,-0.5663169474483425,0.919465234375
3,CY25-05_1-#1,CY25-05_1,157,25,0.5,1.0,2297.86865234375,3.567437736831251e-05,0.6830764206025471,4.193454265594482,4.171361923217773,4.178915549132784,-0.5987139045106353,0.9191474609375
3,CY25-05_1-#1,CY25-05_1,158,25,0.5,1.0,2296.818603515625,3.608550627980649e-05,0.6720292988273526,4.193454265594482,4.171204566955566,4.178835424326234,-0.6001604370715903,0.91872744140625
3,CY25-05_1-#1,CY25-05_1,159,25,0.5,1.0,2295.83056640625,3.611405370309222e-05,0.6877758532397212,4.193454265594482,4.171204566955566,4.178734650046138,-0.5723631401363991,0.9183322265625
3,CY25-05_1-#1,CY25-05_1,160,25,0.5,1.0,2294.8125,3.643436306102276e-05,0.6824538921835368,4.193493366241455,4.170928955078125,4.178746700286865,-0.5823889313169377,0.917925
3,CY25-05_1-#1,CY25-05_1,161,25,0.5,1.0,2293.931884765625,3.619974945772286e-05,0.6906083015761807,4.193493366241455,4.171086311340332,4.178752672874321,-0.5827036255829987,0.91757275390625
3,CY25-05_1-#1,CY25-05_1,162,25,0.5,1.0,2293.09228515625,3.6796393184095835e-05,0.6893534853574721,4.193532943725586,4.171046733856201,4.178619174633996,-0.5764180234736855,0.9172369140625
3,CY25-05_1-#1,CY25-05_1,163,25,0.5,1.0,2291.632080078125,3.763920613258884e-05,0.6818534690219369,4.193296432495117,4.170535087585449,4.178352913614047,-0.580974461916707,0.91665283203125
3,CY25-05_1-#1,CY25-05_1,164,25,0.5,1.0,2291.189453125,3.728571219443034e-05,0.6806632132812758,4.193375110626221,4.17077112197876,4.178459652399613,-0.5876785261207655,0.91647578125
3,CY25-05_1-#1,CY25-05_1,165,25,0.5,1.0,2290.3369140625,3.748142238671068e-05,0.6773930495918509,4.193454265594482,4.170613765716553,4.178484367111982,-0.5983857531222418,0.916134765625
3,CY25-05_1-#1,CY25-05_1,166,25,0.5,1.0,2289.475341796875,3.746123539619599e-05,0.6824885378084901,4.193493366241455,4.170810699462891,4.178579176886607,-0.5929368826528187,0.91579013671875
3,CY25-05_1-#1,CY25-05_1,167,25,0.5,1.0,2288.85888671875,3.722241520209446e-05,0.6753304364863477,4.193336009979248,4.17077112197876,4.178557113065558,-0.5912575039773231,0.9155435546875
3,CY25-05_1-#1,CY25-05_1,168,25,0.5,1.0,2287.82275390625,3.74548966288856e-05,0.6681523787629515,4.193336009979248,4.170732021331787,4.1784516673977095,-0.6104621142533158,0.9151291015625
3,CY25-05_1-#1,CY25-05_1,169,25,0.5,1.0,2286.8642578125,3.815648192581167e-05,0.6703823963324397,4.193454265594482,4.1702985763549805,4.178276118585619,-0.608932869376559,0.914745703125
3,CY25-05_1-#1,CY25-05_1,170,25,0.5,1.0,2286.1064453125,3.821313641508823e-05,0.6735459241308075,4.193336009979248,4.170259475708008,4.17819667266587,-0.5924118580526554,0.914442578125
3,CY25-05_1-#1,CY25-05_1,171,25,0.5,1.0,2285.092041015625,3.8445914392965705e-05,0.6756710640159123,4.193414688110352,4.170259475708008,4.178117954124839,-0.5837951428113963,0.91403681640625
3,CY25-05_1-#1,CY25-05_1,172,25,0.5,1.0,2283.78564453125,3.904608304093776e-05,0.6658202287103555,4.193060398101807,4.169904708862305,4.177930379317979,-0.6232457199971955,0.9135142578125
3,CY25-05_1-#1,CY25-05_1,173,25,0.5,1.0,2283.591796875,3.895613181455059e-05,0.6681864132748044,4.1932573318481445,4.170141220092773,4.178035162262997,-0.6085155571677685,0.91343671875
3,CY25-05_1-#1,CY25-05_1,174,25,0.5,1.0,2282.789306640625,3.914071620013717e-05,0.6747496486543513,4.193099498748779,4.169826030731201,4.177861625865354,-0.5907669552854249,0.91311572265625
3,CY25-05_1-#1,CY25-05_1,175,25,0.5,1.0,2281.500244140625,3.9762819066450335e-05,0.6675622335804293,4.192902565002441,4.169511318206787,4.177585965495998,-0.6077113453947303,0.91260009765625
3,CY25-05_1-#1,CY25-05_1,176,25,0.5,1.0,2281.39404296875,3.987611346531438e-05,0.6653301984985139,4.193020820617676,4.16955041885376,4.1776406805394055,-0.6176100677111753,0.9125576171875
3,CY25-05_1-#1,CY25-05_1,177,25,0.5,1.0,2280.197509765625,3.966723188877025e-05,0.6722707661024174,4.19313907623291,4.1697869300842285,4.177702782517772,-0.6105794912046969,0.91207900390625
3,CY25-05_1-#1,CY25-05_1,178,25,0.5,1.0,2278.96923828125,4.0058764522040105e-05,0.6815539308744791,4.193020820617676,4.169629096984863,4.177670074721514,-0.5918674884707795,0.9115876953125
3,CY25-05_1-#1,CY25-05_1,179,25,0.5,1.0,2278.27197265625,4.031209955869687e-05,0.6655360763455119,4.193020820617676,4.169589996337891,4.177638700452902,-0.6244727636441962,0.9113087890625
3,CY25-05_1-#1,CY25-05_1,180,25,0.5,1.0,2278.930419921875,3.99881873715906e-05,0.6641487612597685,4.192902565002441,4.169589996337891,4.1776099689936235,-0.6289315235138151,0.91157216796875
3,CY25-05_1-#1,CY25-05_1,181,25,0.5,1.0,2276.65869140625,4.076721706555493e-05,0.662955768561889,4.192823886871338,4.169274806976318,4.177391100738008,-0.6228388561666014,0.9106634765625
3,CY25-05_1-#1,CY25-05_1,182,25,0.5,1.0,2275.703369140625,4.105378824882247e-05,0.6643876665609351,4.192863464355469,4.169156551361084,4.177311000177416,-0.6232105075440795,0.91028134765625
3,CY25-05_1-#1,CY25-05_1,183,25,0.5,1.0,2274.632568359375,4.139790639493615e-05,0.6513832339252887,4.193020820617676,4.168999195098877,4.177386413186284,-0.6354046935025255,0.90985302734375
3,CY25-05_1-#1,CY25-05_1,184,25,0.5,1.0,2274.416748046875,4.057238444250638e-05,0.6737846041102585,4.193060398101807,4.169393062591553,4.177504547571732,-0.6015102204612481,0.90976669921875
3,CY25-05_1-#1,CY25-05_1,185,25,0.5,1.0,2273.15234375,4.0675976354151024e-05,0.6584306226567092,4.192902565002441,4.1692352294921875,4.1774264109336725,-0.6310624978671511,0.9092609375
3,CY25-05_1-#1,CY25-05_1,186,25,0.5,1.0,2272.14306640625,4.2323544000959386e-05,0.6578052250734695,4.192902565002441,4.168605327606201,4.177082716408423,-0.6257043317413005,0.9088572265625
3,CY25-05_1-#1,CY25-05_1,187,25,0.5,1.0,2272.03076171875,4.13408642752702e-05,0.6537020342089627,4.192745208740234,4.168999195098877,4.177265611745543,-0.6421729937693343,0.9088123046875
3,CY25-05_1-#1,CY25-05_1,188,25,0.5,1.0,2270.297607421875,4.20468945125362e-05,0.6672087625108539,4.192942142486572,4.168999195098877,4.1772108562922075,-0.6206613935750958,0.90811904296875
3,CY25-05_1-#1,CY25-05_1,189,25,0.5,1.0,2269.4423828125,4.164500685976431e-05,0.6491800075515481,4.192863464355469,4.169117450714111,4.177233534344172,-0.6397880722666649,0.907776953125
3,CY25-05_1-#1,CY25-05_1,190,25,0.5,1.0,2269.7724609375,4.1313960292565175e-05,0.6625231374128339,4.192981719970703,4.16903829574585,4.177379058579267,-0.6222815615647126,0.907908984375
3,CY25-05_1-#1,CY25-05_1,191,25,0.5,1.0,2267.318115234375,4.274237978730177e-05,0.657630231952641,4.192863464355469,4.168644905090332,4.177045296814482,-0.6352808137485217,0.90692724609375
3,CY25-05_1-#1,CY25-05_1,192,25,0.5,1.0,2266.834228515625,4.2354085580813284e-05,0.6494885783890778,4.192784786224365,4.1687235832214355,4.177118091259972,-0.6312097866627155,0.90673369140625
3,CY25-05_1-#1,CY25-05_1,193,25,0.5,1.0,2266.647705078125,4.190565921890147e-05,0.6561101766561175,4.192745208740234,4.168684005737305,4.177201505434716,-0.6259921592916022,0.90665908203125
3,CY25-05_1-#1,CY25-05_1,194,25,0.5,1.0,2264.8935546875,4.2768987318454594e-05,0.6492222876129252,4.193020820617676,4.168684005737305,4.177078028856697,-0.6344206446056684,0.905957421875
3,CY25-05_1-#1,CY25-05_1,195,25,0.5,1.0,2264.997314453125,4.3342956660588684e-05,0.6556652406647192,4.192981719970703,4.168447971343994,4.176963919300144,-0.6360103618441437,0.90599892578125
3,CY25-05_1-#1,CY25-05_1,196,25,0.5,1.0,2263.241455078125,4.285799964983341e-05,0.65695477662904,4.1927056312561035,4.168644905090332,4.17697326207565,-0.6335618032634702,0.90529658203125
3,CY25-05_1-#1,CY25-05_1,197,25,0.5,1.0,2261.775634765625,4.396922651986694e-05,0.6626969545344924,4.192745208740234,4.168251037597656,4.176694934651003,-0.618562989225472,0.90471025390625
3,CY25-05_1-#1,CY25-05_1,198,25,0.5,1.0,2261.447509765625,4.3664491750269615e-05,0.6574477411367909,4.1927056312561035,4.168369293212891,4.176767025963735,-0.6295486350651136,0.90457900390625
3,CY25-05_1-#1,CY25-05_1,199,25,0.5,1.0,2260.4775390625,4.331855624384291e-05,0.6438287621476877,4.192745208740234,4.168408393859863,4.176927178593005,-0.6493336887823866,0.904191015625
3,CY25-05_1-#1,CY25-05_1,201,25,0.5,1.0,2264.242919921875,4.5204128471990475e-05,0.6425425466811421,4.192666530609131,4.167699813842773,4.176391900595972,-0.6422114965385459,0.90569716796875
3,CY25-05_1-#1,CY25-05_1,202,25,0.5,1.0,2261.771240234375,4.516216743984922e-05,0.6530975874949718,4.1927056312561035,4.167699813842773,4.176357859272068,-0.6270589919387599,0.90470849609375
3,CY25-05_1-#1,CY25-05_1,203,25,0.5,1.0,2258.68115234375,4.466883197001568e-05,0.63741213783968,4.1927056312561035,4.1678571701049805,4.176549410415908,-0.6401050599491462,0.9034724609375
3,CY25-05_1-#1,CY25-05_1,204,25,0.5,1.0,2256.0263671875,4.561349367591702e-05,0.6346136150683976,4.192469596862793,4.167699813842773,4.176349817696265,-0.6747745151753586,0.902410546875
3,CY25-05_1-#1,CY25-05_1,205,25,0.5,1.0,2254.682373046875,4.526375580164211e-05,0.6434739290272606,4.1925482749938965,4.167620658874512,4.176349841942222,-0.6478925306569865,0.90187294921875
3,CY25-05_1-#1,CY25-05_1,206,25,0.5,1.0,2253.161865234375,4.580661905967038e-05,0.6349262998319429,4.192626953125,4.167463302612305,4.176247063329664,-0.6544449090933395,0.90126474609375
3,CY25-05_1-#1,CY25-05_1,207,25,0.5,1.0,2251.193115234375,4.674813743746466e-05,0.6386928978467034,4.192272663116455,4.166990756988525,4.175889952708099,-0.6636624517458731,0.90047724609375
3,CY25-05_1-#1,CY25-05_1,208,25,0.5,1.0,2250.602783203125,4.5906151453407945e-05,0.6406970031955834,4.192469596862793,4.167266368865967,4.17609089511936,-0.6580757285769638,0.90024111328125
3,CY25-05_1-#1,CY25-05_1,209,25,0.5,1.0,2249.742431640625,4.6024712590310345e-05,0.6403590820758951,4.192509174346924,4.16734504699707,4.176144236225193,-0.6534090221681033,0.89989697265625
3,CY25-05_1-#1,CY25-05_1,210,25,0.5,1.0,2248.414306640625,4.747911610309706e-05,0.6278043575565417,4.1923909187316895,4.166912078857422,4.175893961373022,-0.6778881684012785,0.89936572265625
3,CY25-05_1-#1,CY25-05_1,211,25,0.5,1.0,2246.913818359375,4.707175246604742e-05,0.6364530812567362,4.192312240600586,4.166833400726318,4.175772513373423,-0.6531218638118053,0.89876552734375
3,CY25-05_1-#1,CY25-05_1,212,25,0.5,1.0,2246.47802734375,4.7615093455702525e-05,0.6338205734498691,4.192272663116455,4.166754722595215,4.17570106861955,-0.6661568705021987,0.8985912109375
3,CY25-05_1-#1,CY25-05_1,213,25,0.5,1.0,2245.29931640625,4.693727147169296e-05,0.6284578317543363,4.192272663116455,4.167030334472656,4.175815210504047,-0.6731514709143784,0.8981197265625
3,CY25-05_1-#1,CY25-05_1,214,25,0.5,1.0,2243.87451171875,4.80726844401122e-05,0.6378816574430265,4.1923909187316895,4.166715145111084,4.175623643196236,-0.6547550887106452,0.8975498046875
3,CY25-05_1-#1,CY25-05_1,215,25,0.5,1.0,2243.468017578125,4.7717464412437317e-05,0.6402856514575642,4.192193984985352,4.1667938232421875,4.1756697347608664,-0.6572453935502804,0.89738720703125
3,CY25-05_1-#1,CY25-05_1,216,25,0.5,1.0,2242.3427734375,4.8472285234236715e-05,0.6241691536022682,4.192193984985352,4.166360855102539,4.175505508810787,-0.679876263907429,0.896937109375
3,CY25-05_1-#1,CY25-05_1,217,25,0.5,1.0,2241.18310546875,4.8345107300544865e-05,0.6329229735415669,4.192075729370117,4.166399955749512,4.175453452740685,-0.6659281563411854,0.8964732421875
3,CY25-05_1-#1,CY25-05_1,218,25,0.5,1.0,2240.1591796875,4.8320678720958123e-05,0.631745540358477,4.192154407501221,4.166439533233643,4.1755094770657815,-0.6609775314717421,0.896063671875
3,CY25-05_1-#1,CY25-05_1,219,25,0.5,1.0,2238.90380859375,4.892716104021999e-05,0.6266932869430434,4.1920366287231445,4.166360855102539,4.175440764023086,-0.6917762512275432,0.8955615234375
3,CY25-05_1-#1,CY25-05_1,220,25,0.5,1.0,2238.38671875,4.906991556807687e-05,0.6279467323718539,4.192154407501221,4.166163921356201,4.175323979329255,-0.6697402208577232,0.8953546875
3,CY25-05_1-#1,CY25-05_1,221,25,0.5,1.0,2238.134033203125,4.865540999271977e-05,0.6269348147287432,4.191957473754883,4.166163921356201,4.175398729615292,-0.6793711486663194,0.89525361328125
3,CY25-05_1-#1,CY25-05_1,222,25,0.5,1.0,2236.411865234375,4.975141259705507e-05,0.6263742277988579,4.192115306854248,4.16588830947876,4.175086352784755,-0.6665887024399821,0.89456474609375
3,CY25-05_1-#1,CY25-05_1,223,25,0.5,1.0,2235.583740234375,4.980006650967746e-05,0.6291208624707334,4.192115306854248,4.165966987609863,4.175193107734292,-0.6627171129115603,0.89423349609375
3,CY25-05_1-#1,CY25-05_1,224,25,0.5,1.0,2234.392578125,5.021240918982401e-05,0.6254606436075393,4.191957473754883,4.165770053863525,4.175023563837601,-0.681725232286158,0.89375703125
3,CY25-05_1-#1,CY25-05_1,225,25,0.5,1.0,2233.570556640625,5.0528749119257764e-05,0.6291486601794186,4.192075729370117,4.165809154510498,4.175031597331419,-0.6751814488136301,0.89342822265625
3,CY25-05_1-#1,CY25-05_1,226,25,0.5,1.0,2233.38916015625,5.0190870967256784e-05,0.6337283530632509,4.1920366287231445,4.16588830947876,4.175078327372923,-0.6687008773303749,0.8933556640625
3,CY25-05_1-#1,CY25-05_1,227,25,0.5,1.0,2232.04443359375,5.0022077177519986e-05,0.6223325212976176,4.19191837310791,4.165848731994629,4.174946162660243,-0.682738404322464,0.8928177734375
3,CY25-05_1-#1,CY25-05_1,228,25,0.5,1.0,2231.302734375,5.142364744501297e-05,0.622847533957562,4.191878795623779,4.1654157638549805,4.174726583189884,-0.6864704743288463,0.89252109375
3,CY25-05_1-#1,CY25-05_1,229,25,0.5,1.0,2230.03857421875,5.1615165089307784e-05,0.6146936156423659,4.191839694976807,4.165336608886719,4.174744614100052,-0.6865920828314507,0.8920154296875
3,CY25-05_1-#1,CY25-05_1,230,25,0.5,1.0,2229.297119140625,5.1170594233043556e-05,0.6255994313070162,4.191957473754883,4.165454864501953,4.1747532375788285,-0.6737444387297136,0.89171884765625
3,CY25-05_1-#1,CY25-05_1,231,25,0.5,1.0,2228.6943359375,5.132601773664982e-05,0.6288861091916926,4.191878795623779,4.165533542633057,4.174722542197017,-0.6642189982676134,0.891477734375
3,CY25-05_1-#1,CY25-05_1,232,25,0.5,1.0,2227.629638671875,5.167894482811587e-05,0.6259916020591704,4.191760540008545,4.165140151977539,4.174601094197419,-0.6843636239290456,0.89105185546875
3,CY25-05_1-#1,CY25-05_1,233,25,0.5,1.0,2226.472412109375,5.245905953849537e-05,0.6229603598927249,4.191800117492676,4.164943218231201,4.174433586961132,-0.6727718632027555,0.89058896484375
3,CY25-05_1-#1,CY25-05_1,234,25,0.5,1.0,2226.111083984375,5.1906698503043425e-05,0.6190213874407621,4.191760540008545,4.165140151977539,4.174575086367333,-0.684392308570831,0.89044443359375
3,CY25-05_1-#1,CY25-05_1,235,25,0.5,1.0,2225.08203125,5.225576390831116e-05,0.6281542754832494,4.191721439361572,4.165021896362305,4.174448296175164,-0.678386449974532,0.8900328125
3,CY25-05_1-#1,CY25-05_1,236,25,0.5,1.0,2223.8125,5.2499524187668166e-05,0.6112812715812489,4.191681861877441,4.164982318878174,4.174444263264284,-0.7019643844660957,0.889525
3,CY25-05_1-#1,CY25-05_1,237,25,0.5,1.0,2223.250732421875,5.258972608562561e-05,0.6226297520633112,4.191800117492676,4.164943218231201,4.174466965562206,-0.6814359725678583,0.88930029296875
3,CY25-05_1-#1,CY25-05_1,238,25,0.5,1.0,2222.742431640625,5.2095734024005594e-05,0.6227099931398142,4.191800117492676,4.164943218231201,4.174516984971903,-0.6690442538014807,0.88909697265625
3,CY25-05_1-#1,CY25-05_1,239,25,0.5,1.0,2221.685302734375,5.215911206861165e-05,0.6227468981850527,4.191524505615234,4.16490364074707,4.174384189864337,-0.6753871352315595,0.88867412109375
3,CY25-05_1-#1,CY25-05_1,240,25,0.5,1.0,2220.92041015625,5.245897540624878e-05,0.617371922569195,4.191760540008545,4.164943218231201,4.174437579462084,-0.6818671115466923,0.8883681640625
3,CY25-05_1-#1,CY25-05_1,241,25,0.5,1.0,2219.576416015625,5.3428606885868115e-05,0.6048641934604259,4.191681861877441,4.164706707000732,4.1743061098001775,-0.7109925232189176,0.88783056640625
3,CY25-05_1-#1,CY25-05_1,242,25,0.5,1.0,2218.6904296875,5.347747006399886e-05,0.6160776013929773,4.191760540008545,4.164628028869629,4.174245349431442,-0.6856023222272953,0.887476171875
3,CY25-05_1-#1,CY25-05_1,243,25,0.5,1.0,2217.641845703125,5.3946455964671003e-05,0.6122658579293382,4.191760540008545,4.164549350738525,4.17415659306413,-0.6941620454929329,0.88705673828125
